Store,Dept,Date,Weekly_Sales,Predicted_Weekly_Sales
23,71,2012-10-19,9832.46,11841.039394352307
23,71,2012-10-26,9824.98,10186.592037569191
23,72,2012-07-13,55332.2,58819.23141138855
23,72,2012-07-20,53062.93,59170.573970480815
23,72,2012-07-27,49604.08,58155.66162057687
23,72,2012-08-03,65004.5,56331.312538160826
23,72,2012-08-10,65374.19,59204.90807967984
23,72,2012-08-17,69557.29,62781.00541212158
23,72,2012-08-24,79128.7,74615.51550706204
23,72,2012-08-31,78522.94,73865.18336140887
23,72,2012-09-07,67527.31,77614.37177762817
23,72,2012-09-14,61599.95,69510.56928047762
23,72,2012-09-21,77183.97,66379.54494836807
23,72,2012-09-28,69075.95,71415.26991576132
23,72,2012-10-05,78539.46,71617.99465026778
23,72,2012-10-12,69878.26,69969.98373465778
23,72,2012-10-19,58041.44,81253.41806016906
23,72,2012-10-26,51421.23,71325.23386995972
23,74,2012-07-13,34843.36,42126.956830084455
23,74,2012-07-20,41262.56,36782.90130580208
23,74,2012-07-27,39615.47,40617.398852245555
23,74,2012-08-03,46342.41,42174.65942139549
23,74,2012-08-10,48650.28,44013.926632165145
23,74,2012-08-17,57462.59,46923.835789987475
23,74,2012-08-24,69494.15,54739.43362815207
23,74,2012-08-31,54220.58,55863.889646706746
23,74,2012-09-07,44311.19,52188.264885156714
23,74,2012-09-14,38768.44,46386.08031299864
23,74,2012-09-21,39120.18,44782.62326931496
23,74,2012-09-28,38291.77,41193.30408720638
23,74,2012-10-05,40707.2,40338.29844216525
23,74,2012-10-12,40590.56,40025.52338605454
23,74,2012-10-19,36106.31,40559.870750005815
23,74,2012-10-26,35005.78,37324.18763690486
23,79,2012-07-13,26309.49,31852.36995158853
23,79,2012-07-20,27291.8,28131.564132054165
23,79,2012-07-27,26140.27,27768.057697835844
23,79,2012-08-03,32164.29,29406.19168441572
23,79,2012-08-10,28889.58,30447.43931297868
23,79,2012-08-17,28848.36,29136.040135443905
23,79,2012-08-24,27384.42,29884.266747305683
23,79,2012-08-31,29797.02,29313.710385933267
23,79,2012-09-07,32611.16,31263.93830983824
23,79,2012-09-14,28398.82,31038.106606459383
23,79,2012-09-21,28222.58,28878.45714204306
23,79,2012-09-28,26943.67,28628.54530303396
23,79,2012-10-05,31407.0,29859.910730906242
23,79,2012-10-12,29489.7,29809.304964093302
23,79,2012-10-19,29069.44,29006.970545347347
23,79,2012-10-26,26685.99,28819.359012457688
23,80,2012-07-13,1581.99,1762.169330525079
23,80,2012-07-20,1501.49,1717.2231858466737
23,80,2012-07-27,1309.51,1664.5896076756617
23,80,2012-08-03,1321.84,1555.9595135429513
23,80,2012-08-10,1412.73,1543.7619232468262
23,80,2012-08-17,1518.39,1609.5570511811304
23,80,2012-08-24,1558.26,1675.9888702122776
23,80,2012-08-31,1661.32,1675.9888702122776
23,80,2012-09-07,1616.1,1862.5440989009808
23,80,2012-09-14,1445.43,1762.169330525079
23,80,2012-09-21,2024.38,1638.9780858696404
23,80,2012-09-28,1918.78,2049.1309284764607
23,80,2012-10-05,2115.02,2031.1459631028654
23,80,2012-10-12,1380.55,2261.3226679996774
23,80,2012-10-19,1560.9,1647.412359882029
23,80,2012-10-26,1564.84,1675.9888702122776
23,81,2012-07-13,8746.97,9753.84139592915
23,81,2012-07-20,8538.37,8969.409799971954
23,81,2012-07-27,8696.98,8837.503448244119
23,81,2012-08-03,9150.97,9194.5765848877
23,81,2012-08-10,7908.92,9113.284062317529
23,81,2012-08-17,8261.84,8326.454250746263
23,81,2012-08-24,9111.66,8805.728505359748
23,81,2012-08-31,9586.38,9365.752374546106
23,81,2012-09-07,9067.56,9444.658276614584
23,81,2012-09-14,8197.4,9139.743251027432
23,81,2012-09-21,8555.49,8569.394458744899
23,81,2012-09-28,8271.43,8724.065818929863
23,81,2012-10-05,10071.25,8548.09594420493
23,81,2012-10-12,9783.48,9231.279201907399
23,81,2012-10-19,9479.67,9682.157639942317
23,81,2012-10-26,9131.38,9397.707877744651
23,82,2012-07-13,25608.99,24695.344120942544
23,82,2012-07-20,23479.23,24845.907270554373
23,82,2012-07-27,24496.09,22972.571869577398
23,82,2012-08-03,24672.66,23769.50605536922
23,82,2012-08-10,24555.66,24077.273618190775
23,82,2012-08-17,27408.12,23345.542350731957
23,82,2012-08-24,29459.7,26521.80989517313
23,82,2012-08-31,27396.76,26867.30767762455
23,82,2012-09-07,24405.86,27015.265306116402
23,82,2012-09-14,20494.37,24120.794951316424
23,82,2012-09-21,20751.19,21603.468622790024
23,82,2012-09-28,22143.61,21337.44702310784
23,82,2012-10-05,24949.01,21927.54990505937
23,82,2012-10-12,24371.86,23626.146421932903
23,82,2012-10-19,24796.7,23589.299688936822
23,82,2012-10-26,25884.17,24239.304087384502
23,83,2012-07-13,931.76,1202.849340690786
23,83,2012-07-20,544.68,1125.214322240962
23,83,2012-07-27,578.54,803.740948686077
23,83,2012-08-03,425.8,793.8955418138688
23,83,2012-08-10,544.08,681.4199230175487
23,83,2012-08-17,578.68,748.6005851340842
23,83,2012-08-24,497.84,772.8267389358473
23,83,2012-08-31,595.84,752.5588027906243
23,83,2012-09-07,911.06,848.5726385572493
23,83,2012-09-14,728.08,1060.1984538637646
23,83,2012-09-21,685.72,897.0945765807755
23,83,2012-09-28,531.14,867.4440655489544
23,83,2012-10-05,737.76,759.1038996483379
23,83,2012-10-12,1127.86,897.0945765807755
23,83,2012-10-19,1427.68,1205.571739952988
23,83,2012-10-26,1062.54,1522.5364997849601
23,85,2012-07-13,4033.82,4232.81550999746
23,85,2012-07-20,4282.29,4261.060768231814
23,85,2012-07-27,3660.46,4461.627787147546
23,85,2012-08-03,4208.89,3956.1812541676773
23,85,2012-08-10,5006.61,4287.67185256231
23,85,2012-08-17,4721.96,4887.4683017716025
23,85,2012-08-24,5933.16,4783.235876125603
23,85,2012-08-31,5007.7,5591.660152847361
23,85,2012-09-07,6559.86,5141.89637314918
23,85,2012-09-14,3961.28,6337.371320985088
23,85,2012-09-21,4622.28,4437.979564484696
23,85,2012-09-28,4483.15,4705.23770545467
23,85,2012-10-05,5045.66,4683.229055898982
23,85,2012-10-12,4012.76,4902.3935605658835
23,85,2012-10-19,4733.6,4401.849591794346
23,85,2012-10-26,3935.06,4744.635099297572
23,87,2012-07-13,31788.85,40547.99704790027
23,87,2012-07-20,37915.53,33522.79938412473
23,87,2012-07-27,41322.06,37015.778453781524
23,87,2012-08-03,38133.34,40462.88641281266
23,87,2012-08-10,38090.1,37457.8848911051
23,87,2012-08-17,38264.15,37407.44405463985
23,87,2012-08-24,38347.15,37101.71714224095
23,87,2012-08-31,42976.36,40065.413276615844
23,87,2012-09-07,38859.68,40858.83236802082
23,87,2012-09-14,33135.54,37793.1146892421
23,87,2012-09-21,35691.27,34734.233320083855
23,87,2012-09-28,34161.34,35613.92534259908
23,87,2012-10-05,45374.59,36570.78195651268
23,87,2012-10-12,38370.12,39484.63070989456
23,87,2012-10-19,33843.25,37852.18026254952
23,87,2012-10-26,32810.03,35508.50581932308
23,90,2012-07-13,20765.34,21512.156812662084
23,90,2012-07-20,20754.98,20410.697233590497
23,90,2012-07-27,21425.3,20410.697233590497
23,90,2012-08-03,24273.55,20897.22732566166
23,90,2012-08-10,22011.82,22593.225938013304
23,90,2012-08-17,22852.37,21688.573597562157
23,90,2012-08-24,24106.83,22454.48629346296
23,90,2012-08-31,24917.74,24243.02498061307
23,90,2012-09-07,27940.25,24940.333049609246
23,90,2012-09-14,22616.79,26553.04601690596
23,90,2012-09-21,24277.9,22815.997417172795
23,90,2012-09-28,23328.47,24196.874389859888
23,90,2012-10-05,27685.58,25185.870703553897
23,90,2012-10-12,25814.94,26290.58711434052
23,90,2012-10-19,24913.92,25434.966581023153
23,90,2012-10-26,25010.53,25020.42261698088
23,91,2012-07-13,20748.18,20837.369214736715
23,91,2012-07-20,20167.42,20486.52437081953
23,91,2012-07-27,20252.78,20438.14984496626
23,91,2012-08-03,24885.03,21909.10524612593
23,91,2012-08-10,20985.63,23351.102572361782
23,91,2012-08-17,21481.84,21259.379320341854
23,91,2012-08-24,21124.74,21619.38049660699
23,91,2012-08-31,22787.62,22840.234479654988
23,91,2012-09-07,28004.68,23334.04896693705
23,91,2012-09-14,21816.42,26005.744479568177
23,91,2012-09-21,22533.68,21984.220821927152
23,91,2012-09-28,21609.99,22201.293453142567
23,91,2012-10-05,27479.91,24978.406272599146
23,91,2012-10-12,21743.49,25859.55386757385
23,91,2012-10-19,22555.31,23041.648230712777
23,91,2012-10-26,22229.8,22500.98217163302
23,92,2012-07-13,70374.95,66933.33435100716
23,92,2012-07-20,66684.41,66141.98930669438
23,92,2012-07-27,67613.79,66161.96605498607
23,92,2012-08-03,77849.03,68781.52834139796
23,92,2012-08-10,69209.6,70099.6470167294
23,92,2012-08-17,69166.46,67055.91491218806
23,92,2012-08-24,79159.68,69508.36418195341
23,92,2012-08-31,76738.09,74194.54118522644
23,92,2012-09-07,79356.92,75041.20054399098
23,92,2012-09-14,67507.46,73614.76548081049
23,92,2012-09-21,75923.74,71813.23023113153
23,92,2012-09-28,72416.88,74809.99411956711
23,92,2012-10-05,84597.36,74283.69023891978
23,92,2012-10-12,77649.19,76386.16555005648
23,92,2012-10-19,73797.27,75054.91256581889
23,92,2012-10-26,73499.33,74075.9029785754
23,93,2012-07-13,3060.54,4960.219887589367
23,93,2012-07-20,2868.76,3397.143801620579
23,93,2012-07-27,2813.16,3134.24864270664
23,93,2012-08-03,3677.84,3098.4647760484536
23,93,2012-08-10,3136.68,3682.5306155522358
23,93,2012-08-17,2844.22,3350.6636259377697
23,93,2012-08-24,3040.74,3115.8592592823666
23,93,2012-08-31,2867.2,3195.7150632455546
23,93,2012-09-07,3784.92,3066.0794948561643
23,93,2012-09-14,2621.46,3606.4450635888434
23,93,2012-09-21,2191.42,2852.632923031097
23,93,2012-09-28,2029.36,2442.4586912502978
23,93,2012-10-05,2542.88,2278.5861755851133
23,93,2012-10-12,1980.22,2564.9601975100973
23,93,2012-10-19,2008.34,2195.272207464564
23,93,2012-10-26,1882.72,2213.7108601579453
23,94,2012-07-13,116.16,638.5511383811813
23,94,2012-09-14,144.46,363.9446955967134
23,94,2012-09-21,167.16,358.3373985627916
23,94,2012-09-28,310.4,376.4835322434859
23,94,2012-10-05,457.84,501.4312374168386
23,94,2012-10-12,23.28,623.9569087824016
23,94,2012-10-19,1039.84,335.94304891840693
23,95,2012-07-13,59247.75,62557.19346739265
23,95,2012-07-20,59216.84,61666.45657923608
23,95,2012-07-27,55399.7,61560.10143521713
23,95,2012-08-03,60343.66,60362.374029817234
23,95,2012-08-10,57384.91,58445.469468942276
23,95,2012-08-17,59575.67,58246.67249341834
23,95,2012-08-24,67300.51,60875.76088588577
23,95,2012-08-31,67928.33,63373.60516261728
23,95,2012-09-07,66535.36,64100.02516477481
23,95,2012-09-14,54725.93,62778.06018639719
23,95,2012-09-21,56698.88,60282.2307063896
23,95,2012-09-28,53268.31,58768.13108635014
23,95,2012-10-05,59682.85,59352.315363646936
23,95,2012-10-12,55286.9,55643.233904323926
23,95,2012-10-19,52480.28,55875.385279241375
23,95,2012-10-26,53512.83,53407.25950668059
23,96,2012-07-13,17460.73,22524.4040688447
23,96,2012-07-20,18187.08,18691.43603444392
23,96,2012-07-27,15250.54,18619.190912158396
23,96,2012-08-03,18531.19,17458.39956783669
23,96,2012-08-10,17817.94,18167.18783176038
23,96,2012-08-17,16818.39,17434.987403305884
23,96,2012-08-24,16422.44,17058.759821787353
23,96,2012-08-31,18221.31,16601.923660203767
23,96,2012-09-07,16890.98,17803.905642631908
23,96,2012-09-14,15433.56,16741.698502540934
23,96,2012-09-21,15679.01,15730.884017776603
23,96,2012-09-28,13613.46,15991.183076183037
23,96,2012-10-05,14610.37,14780.271291866206
23,96,2012-10-12,16627.31,14734.217015703178
23,96,2012-10-19,14050.69,16231.57198118981
23,96,2012-10-26,14767.63,14274.40879593283
23,97,2012-07-13,7941.08,8055.443916639862
23,97,2012-07-20,6996.81,7684.658354086446
23,97,2012-07-27,6883.51,7205.092885401414
23,97,2012-08-03,8805.28,7496.79898135742
23,97,2012-08-10,7843.39,7905.075422072911
23,97,2012-08-17,7696.31,7591.633684196024
23,97,2012-08-24,7948.53,7572.6753244066895
23,97,2012-08-31,7855.46,8158.104645524374
23,97,2012-09-07,8533.53,7980.59102474203
23,97,2012-09-14,7085.88,7907.303747929174
23,97,2012-09-21,6980.64,7200.4804548584625
23,97,2012-09-28,6990.46,7047.010962188043
23,97,2012-10-05,7843.2,7439.173622639675
23,97,2012-10-12,7369.08,7402.937795410804
23,97,2012-10-19,7208.3,7281.597259034911
23,97,2012-10-26,6900.44,7102.71668210812
23,98,2012-07-13,21.28,335.94304891840693
23,98,2012-07-20,13.5,335.94304891840693
23,98,2012-08-03,6.0,335.94304891840693
23,98,2012-08-10,-0.93,335.94304891840693
23,98,2012-08-17,6.27,335.94304891840693
23,98,2012-08-24,71.72,335.94304891840693
23,98,2012-08-31,17.32,335.94304891840693
23,98,2012-09-07,70.44,401.1856340255549
23,98,2012-09-14,49.38,335.94304891840693
23,98,2012-09-21,28.82,335.94304891840693
23,98,2012-09-28,12.8,335.94304891840693
23,98,2012-10-05,330.53,335.94304891840693
23,98,2012-10-12,279.2,542.5128765899665
23,98,2012-10-19,212.52,480.4211132747652
23,98,2012-10-26,163.15,415.3394835574886
24,1,2012-07-13,14112.05,16401.3258810228
24,1,2012-07-20,13261.5,14009.537998389298
24,1,2012-07-27,13566.57,13576.831147262625
24,1,2012-08-03,17070.66,13537.963760718485
24,1,2012-08-10,15251.47,16218.66845733231
24,1,2012-08-17,14019.66,14831.148223692195
24,1,2012-08-24,13290.53,13961.724104056511
24,1,2012-08-31,13549.91,13627.326858007418
24,1,2012-09-07,16496.7,13824.577006550757
24,1,2012-09-14,16455.64,15614.617928913412
24,1,2012-09-21,16013.76,15803.167206386828
24,1,2012-09-28,15426.48,15973.655726848532
24,1,2012-10-05,18356.23,16976.43108740404
24,1,2012-10-12,21419.39,18422.57445728672
24,1,2012-10-19,20259.99,20029.521047011327
24,1,2012-10-26,26287.58,25020.602588973896
24,2,2012-07-13,42478.56,44960.4021847993
24,2,2012-07-20,44903.3,43700.96977531651
24,2,2012-07-27,43186.85,45315.30312614996
24,2,2012-08-03,48958.42,44793.71505315469
24,2,2012-08-10,49496.65,45389.6179497824
24,2,2012-08-17,47164.78,46572.003151660385
24,2,2012-08-24,44362.5,47337.62930940146
24,2,2012-08-31,43650.51,44809.63127461167
24,2,2012-09-07,45870.7,46592.63420945429
24,2,2012-09-14,36708.36,44595.84595765834
24,2,2012-09-21,38468.67,39439.948705296505
24,2,2012-09-28,36987.1,40387.88212104424
24,2,2012-10-05,39688.38,39223.27418966724
24,2,2012-10-12,41202.09,39001.944194053176
24,2,2012-10-19,38178.18,39264.25216677777
24,2,2012-10-26,38496.62,38454.634241192805
24,3,2012-07-13,13412.92,8328.640371291005
24,3,2012-07-20,16958.56,12062.750903119944
24,3,2012-07-27,17552.0,15855.834403190194
24,3,2012-08-03,22594.56,17828.64672189031
24,3,2012-08-10,25793.98,21130.104524918937
24,3,2012-08-17,29557.46,25713.845402796265
24,3,2012-08-24,29149.31,28436.01865463603
24,3,2012-08-31,32162.64,26669.58004730959
24,3,2012-09-07,39482.84,33845.36546289073
24,3,2012-09-14,16107.41,34559.74475735365
24,3,2012-09-21,10385.43,16129.596794763658
24,3,2012-09-28,8603.1,11737.453235643028
24,3,2012-10-05,8983.09,10094.090367287756
24,3,2012-10-12,7997.56,9865.827601444873
24,3,2012-10-19,7877.41,8313.48947374086
24,3,2012-10-26,7733.14,8236.686176572848
24,4,2012-07-13,33231.26,34394.03205055898
24,4,2012-07-20,32823.18,33005.04497152108
24,4,2012-07-27,31879.99,32580.599369135358
24,4,2012-08-03,35885.18,32383.858564335766
24,4,2012-08-10,34783.24,33807.2074515141
24,4,2012-08-17,32461.25,33179.5518479106
24,4,2012-08-24,30127.14,33032.101839597715
24,4,2012-08-31,31128.4,31334.75690814588
24,4,2012-09-07,32592.31,33198.86097377306
24,4,2012-09-14,28286.34,31945.605218353085
24,4,2012-09-21,29207.21,29329.345652003918
24,4,2012-09-28,29296.18,29644.439638360036
24,4,2012-10-05,32051.59,30007.435842465424
24,4,2012-10-12,31105.2,30963.28168301904
24,4,2012-10-19,27506.27,29971.88175135545
24,4,2012-10-26,28764.29,28952.388221543344
24,5,2012-07-13,19621.48,20543.696832685462
24,5,2012-07-20,20235.01,20053.126315551934
24,5,2012-07-27,16371.91,20345.28865951416
24,5,2012-08-03,20889.74,18552.143864608188
24,5,2012-08-10,21942.1,20752.278664150555
24,5,2012-08-17,20542.21,22695.822917461523
24,5,2012-08-24,26928.33,20665.270828644003
24,5,2012-08-31,22270.74,24546.606763751483
24,5,2012-09-07,19677.09,23581.7610754996
24,5,2012-09-14,18780.46,20779.381640419797
24,5,2012-09-21,21469.33,21483.768857226976
24,5,2012-09-28,24843.27,22768.203668353977
24,5,2012-10-05,26515.56,26104.04114379236
24,5,2012-10-12,24533.54,25986.321136397284
24,5,2012-10-19,23337.35,26602.69025025648
24,5,2012-10-26,22751.75,25922.819393539623
24,6,2012-07-13,4157.12,3831.204442453704
24,6,2012-07-20,5002.48,4134.937346736627
24,6,2012-07-27,5643.74,4684.283587091754
24,6,2012-08-03,4765.03,5344.956750675338
24,6,2012-08-10,5340.67,4865.25448930399
24,6,2012-08-17,4873.39,5325.687802679561
24,6,2012-08-24,3471.41,4980.766173477461
24,6,2012-08-31,4099.35,3945.97528502865
24,6,2012-09-07,5288.61,4364.254785705297
24,6,2012-09-14,2043.35,5145.595182130842
24,6,2012-09-21,2110.09,2723.5861786216733
24,6,2012-09-28,2824.73,2648.299360955029
24,6,2012-10-05,3150.4,3040.2746729480955
24,6,2012-10-12,5385.46,3388.4365629279087
24,6,2012-10-19,3009.26,4924.961914610848
24,6,2012-10-26,3061.18,3443.2608568591636
24,7,2012-07-13,26550.73,36623.924353657756
24,7,2012-07-20,25099.06,29194.001340998002
24,7,2012-07-27,22935.97,27040.674222870075
24,7,2012-08-03,24141.01,25280.28484192871
24,7,2012-08-10,24453.28,24503.0759793517
24,7,2012-08-17,23170.09,25012.084522512836
24,7,2012-08-24,22442.94,23136.182010626253
24,7,2012-08-31,21336.07,22653.881171916746
24,7,2012-09-07,22302.49,22697.86614417189
24,7,2012-09-14,17206.91,21462.227692864763
24,7,2012-09-21,24491.21,17929.636769865087
24,7,2012-09-28,23130.57,22500.132463003672
24,7,2012-10-05,25764.69,22225.956383602974
24,7,2012-10-12,27129.99,24056.04377056552
24,7,2012-10-19,21570.92,29098.121352724298
24,7,2012-10-26,21461.95,24369.656676112383
24,8,2012-07-13,50389.45,50395.12539591031
24,8,2012-07-20,51315.35,49636.22662857116
24,8,2012-07-27,49503.4,50632.04453297569
24,8,2012-08-03,53370.56,50323.81828254757
24,8,2012-08-10,51258.37,51681.16812961177
24,8,2012-08-17,52204.61,50586.97379313472
24,8,2012-08-24,50198.55,51187.62247594205
24,8,2012-08-31,51529.17,50407.909750618855
24,8,2012-09-07,54698.34,54790.88830592376
24,8,2012-09-14,53136.13,52396.40367359821
24,8,2012-09-21,50461.96,51370.9193284924
24,8,2012-09-28,52439.85,50998.12646485627
24,8,2012-10-05,55429.17,52036.67584752512
24,8,2012-10-12,55347.99,52784.20238922689
24,8,2012-10-19,51912.1,52222.5682447195
24,8,2012-10-26,55881.32,51953.99989037347
24,9,2012-07-13,31338.8,38828.56084877794
24,9,2012-07-20,30936.8,32496.03283986018
24,9,2012-07-27,29102.27,31566.99313558271
24,9,2012-08-03,31371.57,29987.689595936827
24,9,2012-08-10,28304.54,30348.19239065573
24,9,2012-08-17,31928.38,29268.812304737374
24,9,2012-08-24,29863.64,33774.37011131236
24,9,2012-08-31,32898.47,29069.78092127842
24,9,2012-09-07,29650.48,31513.11390802048
24,9,2012-09-14,23641.34,28330.206861064424
24,9,2012-09-21,24428.98,24241.329433776053
24,9,2012-09-28,33124.53,25441.998515970023
24,9,2012-10-05,35973.84,30439.005235473604
24,9,2012-10-12,28349.41,32323.69657609328
24,9,2012-10-19,23541.87,26919.583136431367
24,9,2012-10-26,22928.77,23724.60648517328
24,10,2012-07-13,28138.1,31958.382078238817
24,10,2012-07-20,28015.17,28790.22271878942
24,10,2012-07-27,30457.66,28601.823219066326
24,10,2012-08-03,26450.53,29392.754393898085
24,10,2012-08-10,29642.85,27357.017768314883
24,10,2012-08-17,31007.2,28248.502715008115
24,10,2012-08-24,29863.68,29381.436355377715
24,10,2012-08-31,26555.75,29111.20180779581
24,10,2012-09-07,28067.98,27825.331214595142
24,10,2012-09-14,23801.89,27843.627072049556
24,10,2012-09-21,25687.87,25103.878174752434
24,10,2012-09-28,23189.1,26583.55100560816
24,10,2012-10-05,26953.97,27562.985760254047
24,10,2012-10-12,26786.45,27629.457618359455
24,10,2012-10-19,28665.78,29396.173360615183
24,10,2012-10-26,27789.9,31660.025096838253
24,11,2012-07-13,24386.37,35595.52553401357
24,11,2012-07-20,32650.41,28303.458427070927
24,11,2012-07-27,12514.75,30905.067837703325
24,11,2012-08-03,13800.9,14281.361625596002
24,11,2012-08-10,14084.42,14928.480637478255
24,11,2012-08-17,12753.65,15290.097876705397
24,11,2012-08-24,12887.91,13627.336443577107
24,11,2012-08-31,12535.14,13558.099999474764
24,11,2012-09-07,12303.03,14093.458972203296
24,11,2012-09-14,13159.02,12556.194019705697
24,11,2012-09-21,11959.06,14189.980324423168
24,11,2012-09-28,13509.2,12657.02771888688
24,11,2012-10-05,14333.58,13759.589324745064
24,11,2012-10-12,17146.76,14008.78690311126
24,11,2012-10-19,14464.67,16309.834791269328
24,11,2012-10-26,15894.59,15722.675686885543
24,12,2012-07-13,6029.44,6030.440934924691
24,12,2012-07-20,5149.04,5871.2661300752225
24,12,2012-07-27,5483.7,5222.64463245948
24,12,2012-08-03,5101.83,5532.643435513842
24,12,2012-08-10,5310.42,5098.772148032107
24,12,2012-08-17,5859.07,5293.892870978262
24,12,2012-08-24,5623.73,5810.567733742613
24,12,2012-08-31,5385.67,5525.31151252257
24,12,2012-09-07,5114.31,5485.311461554669
24,12,2012-09-14,4673.2,5129.5159085810865
24,12,2012-09-21,4907.36,4830.14419957382
24,12,2012-09-28,3910.38,4941.5159176843745
24,12,2012-10-05,4128.49,4335.689242577585
24,12,2012-10-12,4744.18,4357.280071978385
24,12,2012-10-19,4240.34,4713.845342920665
24,12,2012-10-26,4192.44,4426.964220057739
24,13,2012-07-13,30116.66,31958.382078238817
24,13,2012-07-20,30291.35,30397.71188682567
24,13,2012-07-27,28380.54,30482.516144746594
24,13,2012-08-03,32917.58,30403.708893080955
24,13,2012-08-10,34039.08,31891.31168136328
24,13,2012-08-17,33605.67,32672.25212277862
24,13,2012-08-24,31184.89,32784.99324454909
24,13,2012-08-31,33623.77,30812.154074631446
24,13,2012-09-07,34284.61,34824.51992477355
24,13,2012-09-14,29209.55,32732.106352379058
24,13,2012-09-21,30285.06,30629.547235967428
24,13,2012-09-28,28353.62,31283.670355106704
24,13,2012-10-05,32290.45,31367.54611986102
24,13,2012-10-12,31027.68,31783.077819083017
24,13,2012-10-19,28550.26,30494.112365314257
24,13,2012-10-26,29614.58,29350.168337909236
24,14,2012-07-13,15527.97,18470.137189149602
24,14,2012-07-20,16636.44,15544.49104556989
24,14,2012-07-27,12654.81,16475.303584418893
24,14,2012-08-03,17817.43,13848.400608464834
24,14,2012-08-10,18928.82,17112.543330760047
24,14,2012-08-17,18229.58,18204.17532521357
24,14,2012-08-24,16228.29,17368.999228204393
24,14,2012-08-31,16844.99,16278.214556567858
24,14,2012-09-07,18592.17,17039.071189239596
24,14,2012-09-14,14439.38,17966.7462050159
24,14,2012-09-21,15946.64,14838.707208467877
24,14,2012-09-28,16654.3,15944.055557756152
24,14,2012-10-05,15949.87,17096.609137062886
24,14,2012-10-12,18502.66,15925.138811831755
24,14,2012-10-19,15470.12,17826.619298737838
24,14,2012-10-26,14148.38,15962.182808353737
24,16,2012-07-13,33140.52,42736.617003169566
24,16,2012-07-20,23749.31,36335.962306518864
24,16,2012-07-27,21226.24,26769.34318179976
24,16,2012-08-03,21950.62,23164.77302505858
24,16,2012-08-10,20139.08,23328.1416713836
24,16,2012-08-17,16597.35,20617.41423583723
24,16,2012-08-24,15369.77,17675.68913729088
24,16,2012-08-31,13566.26,16104.58412336429
24,16,2012-09-07,11249.77,14380.909967581512
24,16,2012-09-14,7512.0,11919.961393712554
24,16,2012-09-21,7740.07,8860.003495564373
24,16,2012-09-28,7198.13,8309.003279580584
24,16,2012-10-05,5790.23,7474.2477170057855
24,16,2012-10-12,6727.54,6217.107544463638
24,16,2012-10-19,5698.83,6555.75859300839
24,16,2012-10-26,5755.04,6090.529890388002
24,17,2012-07-13,10281.41,12610.487455783665
24,17,2012-07-20,12709.35,10664.473837358833
24,17,2012-07-27,12232.5,12193.301036157758
24,17,2012-08-03,12699.56,12251.930873086161
24,17,2012-08-10,11914.66,12472.97158744958
24,17,2012-08-17,14793.76,12159.522684578842
24,17,2012-08-24,13307.3,14435.577294558208
24,17,2012-08-31,13378.99,13150.266611679112
24,17,2012-09-07,14535.32,13159.352758133313
24,17,2012-09-14,11861.79,14062.753141238056
24,17,2012-09-21,13770.21,12434.672677560253
24,17,2012-09-28,14025.45,13699.832914604425
24,17,2012-10-05,13534.81,14248.073405409328
24,17,2012-10-12,15908.39,13487.447382114493
24,17,2012-10-19,13824.58,15253.437261817666
24,17,2012-10-26,14335.27,14481.213747126485
24,18,2012-07-13,3.0,335.94304891840693
24,18,2012-07-20,5.97,335.94304891840693
24,18,2012-08-10,1.5,335.94304891840693
24,18,2012-08-17,25.79,335.94304891840693
24,18,2012-08-24,22.35,335.94304891840693
24,18,2012-08-31,563.79,335.94304891840693
24,18,2012-09-07,1047.4,744.3442924859837
24,18,2012-09-14,1610.57,1123.239242714809
24,18,2012-09-21,5082.68,1638.3751980114316
24,18,2012-09-28,6208.87,4332.038614996114
24,18,2012-10-05,8183.23,5756.484063748023
24,18,2012-10-12,11312.32,7219.942926304625
24,18,2012-10-19,11289.52,9377.883357846551
24,18,2012-10-26,18214.95,9657.62003326312
24,19,2012-07-13,56.72,335.94304891840693
24,19,2012-07-20,80.35,335.94304891840693
24,19,2012-07-27,85.48,335.94304891840693
24,19,2012-08-03,138.92,335.94304891840693
24,19,2012-08-10,29.78,358.3373985627916
24,19,2012-08-17,56.89,335.94304891840693
24,19,2012-08-24,44.9,335.94304891840693
24,19,2012-08-31,49.55,335.94304891840693
24,19,2012-09-07,47.13,401.1856340255549
24,19,2012-09-14,24.67,335.94304891840693
24,19,2012-09-21,48.45,335.94304891840693
24,19,2012-09-28,58.13,335.94304891840693
24,19,2012-10-05,63.77,335.94304891840693
24,19,2012-10-12,72.78,335.94304891840693
24,19,2012-10-19,143.7,335.94304891840693
24,19,2012-10-26,80.21,358.3373985627916
24,20,2012-07-13,6147.85,7387.01747063549
24,20,2012-07-20,6448.93,6359.134156303767
24,20,2012-07-27,6437.87,6506.6730966653095
24,20,2012-08-03,7828.06,6942.0402384213185
24,20,2012-08-10,7262.99,7421.65332977769
24,20,2012-08-17,7251.79,7236.924786558556
24,20,2012-08-24,6745.58,7112.5293625634595
24,20,2012-08-31,6556.51,6648.937621802623
24,20,2012-09-07,5968.81,6746.144391968257
24,20,2012-09-14,5041.09,6022.781266344359
24,20,2012-09-21,4655.45,5273.985196707835
24,20,2012-09-28,4842.62,4959.612506683417
24,20,2012-10-05,4965.92,5122.285440475196
24,20,2012-10-12,5240.9,5162.034095421895
24,20,2012-10-19,4292.29,5292.742555990332
24,20,2012-10-26,3892.23,4664.140812378122
